ID,study,resource,donation,pie
R_1DpckkfVBcJ1Yh0,Study 3,Money,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Chocolate,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Baby carrots,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Oatmeal packs,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Bic pen,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Minutes,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Ramen,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Binder clip,5,10
R_1DpckkfVBcJ1Yh0,Study 3,Music,5,10
R_1pYHr55zg2fcywn,Study 3,Money,3,10
R_1pYHr55zg2fcywn,Study 3,Chocolate,4,10
R_1pYHr55zg2fcywn,Study 3,Baby carrots,4,10
R_1pYHr55zg2fcywn,Study 3,Oatmeal packs,8,10
R_1pYHr55zg2fcywn,Study 3,Bic pen,7,10
R_1pYHr55zg2fcywn,Study 3,Minutes,5,10
R_1pYHr55zg2fcywn,Study 3,Ramen,5,10
R_1pYHr55zg2fcywn,Study 3,Binder clip,8,10
R_1pYHr55zg2fcywn,Study 3,Music,5,10
R_1K3DMseUrVGbriR,Study 3,Money,5,10
R_1K3DMseUrVGbriR,Study 3,Chocolate,5,10
R_1K3DMseUrVGbriR,Study 3,Baby carrots,8,10
R_1K3DMseUrVGbriR,Study 3,Oatmeal packs,5,10
R_1K3DMseUrVGbriR,Study 3,Bic pen,6,10
R_1K3DMseUrVGbriR,Study 3,Minutes,5,10
R_1K3DMseUrVGbriR,Study 3,Ramen,7,10
R_1K3DMseUrVGbriR,Study 3,Binder clip,7,10
R_1K3DMseUrVGbriR,Study 3,Music,5,10
R_1l0l50a5NMtIqlK,Study 3,Money,0,10
R_1l0l50a5NMtIqlK,Study 3,Chocolate,5,10
R_1l0l50a5NMtIqlK,Study 3,Baby carrots,10,10
R_1l0l50a5NMtIqlK,Study 3,Oatmeal packs,5,10
R_1l0l50a5NMtIqlK,Study 3,Bic pen,5,10
R_1l0l50a5NMtIqlK,Study 3,Minutes,0,10
R_1l0l50a5NMtIqlK,Study 3,Ramen,5,10
R_1l0l50a5NMtIqlK,Study 3,Binder clip,5,10
R_1l0l50a5NMtIqlK,Study 3,Music,5,10
R_3QWydyjMeY4dt6B,Study 3,Money,4,10
R_3QWydyjMeY4dt6B,Study 3,Chocolate,4,10
R_3QWydyjMeY4dt6B,Study 3,Baby carrots,5,10
R_3QWydyjMeY4dt6B,Study 3,Oatmeal packs,2,10
R_3QWydyjMeY4dt6B,Study 3,Bic pen,4,10
R_3QWydyjMeY4dt6B,Study 3,Minutes,5,10
R_3QWydyjMeY4dt6B,Study 3,Ramen,5,10
R_3QWydyjMeY4dt6B,Study 3,Binder clip,5,10
R_3QWydyjMeY4dt6B,Study 3,Music,5,10
R_6osIF34Ywu8cmjL,Study 3,Money,3,10
R_6osIF34Ywu8cmjL,Study 3,Chocolate,8,10
R_6osIF34Ywu8cmjL,Study 3,Baby carrots,10,10
R_6osIF34Ywu8cmjL,Study 3,Oatmeal packs,8,10
R_6osIF34Ywu8cmjL,Study 3,Bic pen,7,10
R_6osIF34Ywu8cmjL,Study 3,Minutes,10,10
R_6osIF34Ywu8cmjL,Study 3,Ramen,5,10
R_6osIF34Ywu8cmjL,Study 3,Binder clip,5,10
R_6osIF34Ywu8cmjL,Study 3,Music,5,10
R_zcLPIezRrsfSygp,Study 3,Money,5,10
R_zcLPIezRrsfSygp,Study 3,Chocolate,5,10
R_zcLPIezRrsfSygp,Study 3,Baby carrots,5,10
R_zcLPIezRrsfSygp,Study 3,Oatmeal packs,10,10
R_zcLPIezRrsfSygp,Study 3,Bic pen,5,10
R_zcLPIezRrsfSygp,Study 3,Minutes,5,10
R_zcLPIezRrsfSygp,Study 3,Ramen,10,10
R_zcLPIezRrsfSygp,Study 3,Binder clip,5,10
R_zcLPIezRrsfSygp,Study 3,Music,5,10
R_24BguLG9acRynTs,Study 3,Money,2,10
R_24BguLG9acRynTs,Study 3,Chocolate,7,10
R_24BguLG9acRynTs,Study 3,Baby carrots,10,10
R_24BguLG9acRynTs,Study 3,Oatmeal packs,5,10
R_24BguLG9acRynTs,Study 3,Bic pen,4,10
R_24BguLG9acRynTs,Study 3,Minutes,2,10
R_24BguLG9acRynTs,Study 3,Ramen,8,10
R_24BguLG9acRynTs,Study 3,Binder clip,7,10
R_24BguLG9acRynTs,Study 3,Music,3,10
R_33lo7yjGdcztZJA,Study 3,Money,0,10
R_33lo7yjGdcztZJA,Study 3,Chocolate,10,10
R_33lo7yjGdcztZJA,Study 3,Baby carrots,10,10
R_33lo7yjGdcztZJA,Study 3,Oatmeal packs,10,10
R_33lo7yjGdcztZJA,Study 3,Bic pen,5,10
R_33lo7yjGdcztZJA,Study 3,Minutes,0,10
R_33lo7yjGdcztZJA,Study 3,Ramen,5,10
R_33lo7yjGdcztZJA,Study 3,Binder clip,10,10
R_33lo7yjGdcztZJA,Study 3,Music,5,10
R_ez0eQZIDogIkNcR,Study 3,Money,7,10
R_ez0eQZIDogIkNcR,Study 3,Chocolate,9,10
R_ez0eQZIDogIkNcR,Study 3,Baby carrots,5,10
R_ez0eQZIDogIkNcR,Study 3,Oatmeal packs,10,10
R_ez0eQZIDogIkNcR,Study 3,Bic pen,5,10
R_ez0eQZIDogIkNcR,Study 3,Minutes,0,10
R_ez0eQZIDogIkNcR,Study 3,Ramen,9,10
R_ez0eQZIDogIkNcR,Study 3,Binder clip,5,10
R_ez0eQZIDogIkNcR,Study 3,Music,10,10
R_31RbYo9YZXUZGp1,Study 3,Money,5,10
R_31RbYo9YZXUZGp1,Study 3,Chocolate,5,10
R_31RbYo9YZXUZGp1,Study 3,Baby carrots,5,10
R_31RbYo9YZXUZGp1,Study 3,Oatmeal packs,5,10
R_31RbYo9YZXUZGp1,Study 3,Bic pen,5,10
R_31RbYo9YZXUZGp1,Study 3,Minutes,5,10
R_31RbYo9YZXUZGp1,Study 3,Ramen,5,10
R_31RbYo9YZXUZGp1,Study 3,Binder clip,5,10
R_31RbYo9YZXUZGp1,Study 3,Music,5,10
R_3iL3icgvYMq5KJS,Study 3,Money,5,10
R_3iL3icgvYMq5KJS,Study 3,Chocolate,5,10
R_3iL3icgvYMq5KJS,Study 3,Baby carrots,10,10
R_3iL3icgvYMq5KJS,Study 3,Oatmeal packs,2,10
R_3iL3icgvYMq5KJS,Study 3,Bic pen,5,10
R_3iL3icgvYMq5KJS,Study 3,Minutes,5,10
R_3iL3icgvYMq5KJS,Study 3,Ramen,5,10
R_3iL3icgvYMq5KJS,Study 3,Binder clip,5,10
R_3iL3icgvYMq5KJS,Study 3,Music,7,10
R_3ReF8VN1GBsZe4X,Study 3,Money,5,10
R_3ReF8VN1GBsZe4X,Study 3,Chocolate,5,10
R_3ReF8VN1GBsZe4X,Study 3,Baby carrots,10,10
R_3ReF8VN1GBsZe4X,Study 3,Oatmeal packs,7,10
R_3ReF8VN1GBsZe4X,Study 3,Bic pen,5,10
R_3ReF8VN1GBsZe4X,Study 3,Minutes,0,10
R_3ReF8VN1GBsZe4X,Study 3,Ramen,5,10
R_3ReF8VN1GBsZe4X,Study 3,Binder clip,10,10
R_3ReF8VN1GBsZe4X,Study 3,Music,5,10
R_2b43gmlIzztIr23,Study 3,Money,5,10
R_2b43gmlIzztIr23,Study 3,Chocolate,5,10
R_2b43gmlIzztIr23,Study 3,Baby carrots,5,10
R_2b43gmlIzztIr23,Study 3,Oatmeal packs,8,10
R_2b43gmlIzztIr23,Study 3,Bic pen,5,10
R_2b43gmlIzztIr23,Study 3,Minutes,5,10
R_2b43gmlIzztIr23,Study 3,Ramen,5,10
R_2b43gmlIzztIr23,Study 3,Binder clip,5,10
R_2b43gmlIzztIr23,Study 3,Music,5,10
R_2AFmeUJnuO7MOAE,Study 3,Money,5,10
R_2AFmeUJnuO7MOAE,Study 3,Chocolate,5,10
R_2AFmeUJnuO7MOAE,Study 3,Baby carrots,5,10
R_2AFmeUJnuO7MOAE,Study 3,Oatmeal packs,2,10
R_2AFmeUJnuO7MOAE,Study 3,Bic pen,5,10
R_2AFmeUJnuO7MOAE,Study 3,Minutes,0,10
R_2AFmeUJnuO7MOAE,Study 3,Ramen,8,10
R_2AFmeUJnuO7MOAE,Study 3,Binder clip,5,10
R_2AFmeUJnuO7MOAE,Study 3,Music,5,10
R_2ONKBH4leUu2J1a,Study 3,Money,5,10
R_2ONKBH4leUu2J1a,Study 3,Chocolate,5,10
R_2ONKBH4leUu2J1a,Study 3,Baby carrots,5,10
R_2ONKBH4leUu2J1a,Study 3,Oatmeal packs,5,10
R_2ONKBH4leUu2J1a,Study 3,Bic pen,5,10
R_2ONKBH4leUu2J1a,Study 3,Minutes,5,10
R_2ONKBH4leUu2J1a,Study 3,Ramen,5,10
R_2ONKBH4leUu2J1a,Study 3,Binder clip,10,10
R_2ONKBH4leUu2J1a,Study 3,Music,5,10
R_277G3Ka1IdvtHdi,Study 3,Money,1,10
R_277G3Ka1IdvtHdi,Study 3,Chocolate,6,10
R_277G3Ka1IdvtHdi,Study 3,Baby carrots,6,10
R_277G3Ka1IdvtHdi,Study 3,Oatmeal packs,8,10
R_277G3Ka1IdvtHdi,Study 3,Bic pen,8,10
R_277G3Ka1IdvtHdi,Study 3,Minutes,5,10
R_277G3Ka1IdvtHdi,Study 3,Ramen,10,10
R_277G3Ka1IdvtHdi,Study 3,Binder clip,10,10
R_277G3Ka1IdvtHdi,Study 3,Music,10,10
R_3rM4FalhZgF2cHY,Study 3,Money,5,10
R_3rM4FalhZgF2cHY,Study 3,Chocolate,5,10
R_3rM4FalhZgF2cHY,Study 3,Baby carrots,5,10
R_3rM4FalhZgF2cHY,Study 3,Oatmeal packs,5,10
R_3rM4FalhZgF2cHY,Study 3,Bic pen,5,10
R_3rM4FalhZgF2cHY,Study 3,Minutes,5,10
R_3rM4FalhZgF2cHY,Study 3,Ramen,5,10
R_3rM4FalhZgF2cHY,Study 3,Binder clip,5,10
R_3rM4FalhZgF2cHY,Study 3,Music,5,10
R_PS4J2t9eRYY2Udb,Study 3,Money,5,10
R_PS4J2t9eRYY2Udb,Study 3,Chocolate,5,10
R_PS4J2t9eRYY2Udb,Study 3,Baby carrots,5,10
R_PS4J2t9eRYY2Udb,Study 3,Oatmeal packs,5,10
R_PS4J2t9eRYY2Udb,Study 3,Bic pen,5,10
R_PS4J2t9eRYY2Udb,Study 3,Minutes,0,10
R_PS4J2t9eRYY2Udb,Study 3,Ramen,10,10
R_PS4J2t9eRYY2Udb,Study 3,Binder clip,8,10
R_PS4J2t9eRYY2Udb,Study 3,Music,5,10
R_vwBfPNrUV7ya98Z,Study 3,Money,5,10
R_vwBfPNrUV7ya98Z,Study 3,Chocolate,5,10
R_vwBfPNrUV7ya98Z,Study 3,Baby carrots,5,10
R_vwBfPNrUV7ya98Z,Study 3,Oatmeal packs,4,10
R_vwBfPNrUV7ya98Z,Study 3,Bic pen,7,10
R_vwBfPNrUV7ya98Z,Study 3,Minutes,4,10
R_vwBfPNrUV7ya98Z,Study 3,Ramen,5,10
R_vwBfPNrUV7ya98Z,Study 3,Binder clip,7,10
R_vwBfPNrUV7ya98Z,Study 3,Music,4,10
R_3EFNuHRy940QrqB,Study 3,Money,1,10
R_3EFNuHRy940QrqB,Study 3,Chocolate,4,10
R_3EFNuHRy940QrqB,Study 3,Baby carrots,5,10
R_3EFNuHRy940QrqB,Study 3,Oatmeal packs,5,10
R_3EFNuHRy940QrqB,Study 3,Bic pen,5,10
R_3EFNuHRy940QrqB,Study 3,Minutes,0,10
R_3EFNuHRy940QrqB,Study 3,Ramen,4,10
R_3EFNuHRy940QrqB,Study 3,Binder clip,2,10
R_3EFNuHRy940QrqB,Study 3,Music,7,10
R_21GwipbKbyS67eN,Study 3,Money,5,10
R_21GwipbKbyS67eN,Study 3,Chocolate,5,10
R_21GwipbKbyS67eN,Study 3,Baby carrots,5,10
R_21GwipbKbyS67eN,Study 3,Oatmeal packs,5,10
R_21GwipbKbyS67eN,Study 3,Bic pen,5,10
R_21GwipbKbyS67eN,Study 3,Minutes,5,10
R_21GwipbKbyS67eN,Study 3,Ramen,5,10
R_21GwipbKbyS67eN,Study 3,Binder clip,5,10
R_21GwipbKbyS67eN,Study 3,Music,5,10
R_2WYKDs0VOKu4qSe,Study 3,Money,10,10
R_2WYKDs0VOKu4qSe,Study 3,Chocolate,0,10
R_2WYKDs0VOKu4qSe,Study 3,Baby carrots,10,10
R_2WYKDs0VOKu4qSe,Study 3,Oatmeal packs,10,10
R_2WYKDs0VOKu4qSe,Study 3,Bic pen,0,10
R_2WYKDs0VOKu4qSe,Study 3,Minutes,0,10
R_2WYKDs0VOKu4qSe,Study 3,Ramen,10,10
R_2WYKDs0VOKu4qSe,Study 3,Binder clip,10,10
R_2WYKDs0VOKu4qSe,Study 3,Music,10,10
R_3FRqFV4CovvIR8T,Study 3,Money,0,10
R_3FRqFV4CovvIR8T,Study 3,Chocolate,6,10
R_3FRqFV4CovvIR8T,Study 3,Baby carrots,4,10
R_3FRqFV4CovvIR8T,Study 3,Oatmeal packs,10,10
R_3FRqFV4CovvIR8T,Study 3,Bic pen,5,10
R_3FRqFV4CovvIR8T,Study 3,Minutes,0,10
R_3FRqFV4CovvIR8T,Study 3,Ramen,5,10
R_3FRqFV4CovvIR8T,Study 3,Binder clip,10,10
R_3FRqFV4CovvIR8T,Study 3,Music,0,10
R_OdKotjbdFnWquGJ,Study 3,Money,5,10
R_OdKotjbdFnWquGJ,Study 3,Chocolate,5,10
R_OdKotjbdFnWquGJ,Study 3,Baby carrots,5,10
R_OdKotjbdFnWquGJ,Study 3,Oatmeal packs,5,10
R_OdKotjbdFnWquGJ,Study 3,Bic pen,5,10
R_OdKotjbdFnWquGJ,Study 3,Minutes,0,10
R_OdKotjbdFnWquGJ,Study 3,Ramen,5,10
R_OdKotjbdFnWquGJ,Study 3,Binder clip,5,10
R_OdKotjbdFnWquGJ,Study 3,Music,5,10
R_2TSrTnumKCgwFp7,Study 3,Money,5,10
R_2TSrTnumKCgwFp7,Study 3,Chocolate,5,10
R_2TSrTnumKCgwFp7,Study 3,Baby carrots,5,10
R_2TSrTnumKCgwFp7,Study 3,Oatmeal packs,5,10
R_2TSrTnumKCgwFp7,Study 3,Bic pen,5,10
R_2TSrTnumKCgwFp7,Study 3,Minutes,5,10
R_2TSrTnumKCgwFp7,Study 3,Ramen,5,10
R_2TSrTnumKCgwFp7,Study 3,Binder clip,5,10
R_2TSrTnumKCgwFp7,Study 3,Music,5,10
R_3q85WmchZbbDPGJ,Study 3,Money,5,10
R_3q85WmchZbbDPGJ,Study 3,Chocolate,5,10
R_3q85WmchZbbDPGJ,Study 3,Baby carrots,8,10
R_3q85WmchZbbDPGJ,Study 3,Oatmeal packs,4,10
R_3q85WmchZbbDPGJ,Study 3,Bic pen,5,10
R_3q85WmchZbbDPGJ,Study 3,Minutes,5,10
R_3q85WmchZbbDPGJ,Study 3,Ramen,5,10
R_3q85WmchZbbDPGJ,Study 3,Binder clip,5,10
R_3q85WmchZbbDPGJ,Study 3,Music,5,10
R_qQ1j8Hlkwif34IN,Study 3,Money,5,10
R_qQ1j8Hlkwif34IN,Study 3,Chocolate,8,10
R_qQ1j8Hlkwif34IN,Study 3,Baby carrots,5,10
R_qQ1j8Hlkwif34IN,Study 3,Oatmeal packs,4,10
R_qQ1j8Hlkwif34IN,Study 3,Bic pen,5,10
R_qQ1j8Hlkwif34IN,Study 3,Minutes,5,10
R_qQ1j8Hlkwif34IN,Study 3,Ramen,7,10
R_qQ1j8Hlkwif34IN,Study 3,Binder clip,5,10
R_qQ1j8Hlkwif34IN,Study 3,Music,5,10
R_1ojyrJJUvike63u,Study 3,Money,4,10
R_1ojyrJJUvike63u,Study 3,Chocolate,5,10
R_1ojyrJJUvike63u,Study 3,Baby carrots,9,10
R_1ojyrJJUvike63u,Study 3,Oatmeal packs,7,10
R_1ojyrJJUvike63u,Study 3,Bic pen,5,10
R_1ojyrJJUvike63u,Study 3,Minutes,4,10
R_1ojyrJJUvike63u,Study 3,Ramen,5,10
R_1ojyrJJUvike63u,Study 3,Binder clip,5,10
R_1ojyrJJUvike63u,Study 3,Music,5,10
R_9FhGf0hZyfMsIvf,Study 3,Money,0,10
R_9FhGf0hZyfMsIvf,Study 3,Chocolate,5,10
R_9FhGf0hZyfMsIvf,Study 3,Baby carrots,0,10
R_9FhGf0hZyfMsIvf,Study 3,Oatmeal packs,5,10
R_9FhGf0hZyfMsIvf,Study 3,Bic pen,0,10
R_9FhGf0hZyfMsIvf,Study 3,Minutes,0,10
R_9FhGf0hZyfMsIvf,Study 3,Ramen,5,10
R_9FhGf0hZyfMsIvf,Study 3,Binder clip,10,10
R_9FhGf0hZyfMsIvf,Study 3,Music,5,10
R_2DT8EJygZk5XDJq,Study 3,Money,5,10
R_2DT8EJygZk5XDJq,Study 3,Chocolate,5,10
R_2DT8EJygZk5XDJq,Study 3,Baby carrots,5,10
R_2DT8EJygZk5XDJq,Study 3,Oatmeal packs,9,10
R_2DT8EJygZk5XDJq,Study 3,Bic pen,5,10
R_2DT8EJygZk5XDJq,Study 3,Minutes,0,10
R_2DT8EJygZk5XDJq,Study 3,Ramen,5,10
R_2DT8EJygZk5XDJq,Study 3,Binder clip,5,10
R_2DT8EJygZk5XDJq,Study 3,Music,5,10
R_2QPP0MsZS0UTFS2,Study 3,Money,5,10
R_2QPP0MsZS0UTFS2,Study 3,Chocolate,5,10
R_2QPP0MsZS0UTFS2,Study 3,Baby carrots,5,10
R_2QPP0MsZS0UTFS2,Study 3,Oatmeal packs,5,10
R_2QPP0MsZS0UTFS2,Study 3,Bic pen,8,10
R_2QPP0MsZS0UTFS2,Study 3,Minutes,5,10
R_2QPP0MsZS0UTFS2,Study 3,Ramen,5,10
R_2QPP0MsZS0UTFS2,Study 3,Binder clip,8,10
R_2QPP0MsZS0UTFS2,Study 3,Music,5,10
R_1Lvtql4Om57GAvl,Study 3,Money,5,10
R_1Lvtql4Om57GAvl,Study 3,Chocolate,7,10
R_1Lvtql4Om57GAvl,Study 3,Baby carrots,5,10
R_1Lvtql4Om57GAvl,Study 3,Oatmeal packs,3,10
R_1Lvtql4Om57GAvl,Study 3,Bic pen,4,10
R_1Lvtql4Om57GAvl,Study 3,Minutes,5,10
R_1Lvtql4Om57GAvl,Study 3,Ramen,4,10
R_1Lvtql4Om57GAvl,Study 3,Binder clip,8,10
R_1Lvtql4Om57GAvl,Study 3,Music,8,10
R_3rIg4dGGlUuyQ4B,Study 3,Money,5,10
R_3rIg4dGGlUuyQ4B,Study 3,Chocolate,4,10
R_3rIg4dGGlUuyQ4B,Study 3,Baby carrots,5,10
R_3rIg4dGGlUuyQ4B,Study 3,Oatmeal packs,4,10
R_3rIg4dGGlUuyQ4B,Study 3,Bic pen,5,10
R_3rIg4dGGlUuyQ4B,Study 3,Minutes,5,10
R_3rIg4dGGlUuyQ4B,Study 3,Ramen,5,10
R_3rIg4dGGlUuyQ4B,Study 3,Binder clip,7,10
R_3rIg4dGGlUuyQ4B,Study 3,Music,5,10
R_prBdzqPxrZ2rGsF,Study 3,Money,2,10
R_prBdzqPxrZ2rGsF,Study 3,Chocolate,3,10
R_prBdzqPxrZ2rGsF,Study 3,Baby carrots,3,10
R_prBdzqPxrZ2rGsF,Study 3,Oatmeal packs,6,10
R_prBdzqPxrZ2rGsF,Study 3,Bic pen,5,10
R_prBdzqPxrZ2rGsF,Study 3,Minutes,2,10
R_prBdzqPxrZ2rGsF,Study 3,Ramen,6,10
R_prBdzqPxrZ2rGsF,Study 3,Binder clip,5,10
R_prBdzqPxrZ2rGsF,Study 3,Music,8,10
R_1er8VB6TJ0gHEoK,Study 3,Money,5,10
R_1er8VB6TJ0gHEoK,Study 3,Chocolate,9,10
R_1er8VB6TJ0gHEoK,Study 3,Baby carrots,0,10
R_1er8VB6TJ0gHEoK,Study 3,Oatmeal packs,5,10
R_1er8VB6TJ0gHEoK,Study 3,Bic pen,5,10
R_1er8VB6TJ0gHEoK,Study 3,Minutes,0,10
R_1er8VB6TJ0gHEoK,Study 3,Ramen,5,10
R_1er8VB6TJ0gHEoK,Study 3,Binder clip,10,10
R_1er8VB6TJ0gHEoK,Study 3,Music,5,10
R_3qULRqcDvLG9vdU,Study 3,Money,5,10
R_3qULRqcDvLG9vdU,Study 3,Chocolate,5,10
R_3qULRqcDvLG9vdU,Study 3,Baby carrots,5,10
R_3qULRqcDvLG9vdU,Study 3,Oatmeal packs,5,10
R_3qULRqcDvLG9vdU,Study 3,Bic pen,5,10
R_3qULRqcDvLG9vdU,Study 3,Minutes,5,10
R_3qULRqcDvLG9vdU,Study 3,Ramen,5,10
R_3qULRqcDvLG9vdU,Study 3,Binder clip,5,10
R_3qULRqcDvLG9vdU,Study 3,Music,5,10
R_27pL0Dt5sqlRlzL,Study 3,Money,5,10
R_27pL0Dt5sqlRlzL,Study 3,Chocolate,5,10
R_27pL0Dt5sqlRlzL,Study 3,Baby carrots,10,10
R_27pL0Dt5sqlRlzL,Study 3,Oatmeal packs,10,10
R_27pL0Dt5sqlRlzL,Study 3,Bic pen,5,10
R_27pL0Dt5sqlRlzL,Study 3,Minutes,5,10
R_27pL0Dt5sqlRlzL,Study 3,Ramen,5,10
R_27pL0Dt5sqlRlzL,Study 3,Binder clip,5,10
R_27pL0Dt5sqlRlzL,Study 3,Music,5,10
R_1fd8Xb1QvytEm7t,Study 3,Money,5,10
R_1fd8Xb1QvytEm7t,Study 3,Chocolate,5,10
R_1fd8Xb1QvytEm7t,Study 3,Baby carrots,5,10
R_1fd8Xb1QvytEm7t,Study 3,Oatmeal packs,5,10
R_1fd8Xb1QvytEm7t,Study 3,Bic pen,5,10
R_1fd8Xb1QvytEm7t,Study 3,Minutes,5,10
R_1fd8Xb1QvytEm7t,Study 3,Ramen,5,10
R_1fd8Xb1QvytEm7t,Study 3,Binder clip,5,10
R_1fd8Xb1QvytEm7t,Study 3,Music,5,10
R_2WAu0FuUTzs0wYo,Study 3,Money,0,10
R_2WAu0FuUTzs0wYo,Study 3,Chocolate,5,10
R_2WAu0FuUTzs0wYo,Study 3,Baby carrots,5,10
R_2WAu0FuUTzs0wYo,Study 3,Oatmeal packs,5,10
R_2WAu0FuUTzs0wYo,Study 3,Bic pen,5,10
R_2WAu0FuUTzs0wYo,Study 3,Minutes,0,10
R_2WAu0FuUTzs0wYo,Study 3,Ramen,5,10
R_2WAu0FuUTzs0wYo,Study 3,Binder clip,5,10
R_2WAu0FuUTzs0wYo,Study 3,Music,5,10
R_3fZTyf9EWeO8AKK,Study 3,Money,0,10
R_3fZTyf9EWeO8AKK,Study 3,Chocolate,2,10
R_3fZTyf9EWeO8AKK,Study 3,Baby carrots,2,10
R_3fZTyf9EWeO8AKK,Study 3,Oatmeal packs,4,10
R_3fZTyf9EWeO8AKK,Study 3,Bic pen,5,10
R_3fZTyf9EWeO8AKK,Study 3,Minutes,0,10
R_3fZTyf9EWeO8AKK,Study 3,Ramen,4,10
R_3fZTyf9EWeO8AKK,Study 3,Binder clip,5,10
R_3fZTyf9EWeO8AKK,Study 3,Music,1,10
R_O6Id79QcNtAw5Hz,Study 3,Money,3,10
R_O6Id79QcNtAw5Hz,Study 3,Chocolate,4,10
R_O6Id79QcNtAw5Hz,Study 3,Baby carrots,7,10
R_O6Id79QcNtAw5Hz,Study 3,Oatmeal packs,10,10
R_O6Id79QcNtAw5Hz,Study 3,Bic pen,7,10
R_O6Id79QcNtAw5Hz,Study 3,Minutes,5,10
R_O6Id79QcNtAw5Hz,Study 3,Ramen,8,10
R_O6Id79QcNtAw5Hz,Study 3,Binder clip,10,10
R_O6Id79QcNtAw5Hz,Study 3,Music,3,10
R_3OjBFd4CRp9LHh4,Study 3,Money,5,10
R_3OjBFd4CRp9LHh4,Study 3,Chocolate,5,10
R_3OjBFd4CRp9LHh4,Study 3,Baby carrots,5,10
R_3OjBFd4CRp9LHh4,Study 3,Oatmeal packs,5,10
R_3OjBFd4CRp9LHh4,Study 3,Bic pen,5,10
R_3OjBFd4CRp9LHh4,Study 3,Minutes,5,10
R_3OjBFd4CRp9LHh4,Study 3,Ramen,5,10
R_3OjBFd4CRp9LHh4,Study 3,Binder clip,5,10
R_3OjBFd4CRp9LHh4,Study 3,Music,5,10
R_1N8Hfk56FWyFHcd,Study 3,Money,10,10
R_1N8Hfk56FWyFHcd,Study 3,Chocolate,9,10
R_1N8Hfk56FWyFHcd,Study 3,Baby carrots,5,10
R_1N8Hfk56FWyFHcd,Study 3,Oatmeal packs,5,10
R_1N8Hfk56FWyFHcd,Study 3,Bic pen,10,10
R_1N8Hfk56FWyFHcd,Study 3,Minutes,5,10
R_1N8Hfk56FWyFHcd,Study 3,Ramen,10,10
R_1N8Hfk56FWyFHcd,Study 3,Binder clip,10,10
R_1N8Hfk56FWyFHcd,Study 3,Music,5,10
R_1f1IyhPicPhhzcn,Study 3,Money,4,10
R_1f1IyhPicPhhzcn,Study 3,Chocolate,7,10
R_1f1IyhPicPhhzcn,Study 3,Baby carrots,8,10
R_1f1IyhPicPhhzcn,Study 3,Oatmeal packs,5,10
R_1f1IyhPicPhhzcn,Study 3,Bic pen,5,10
R_1f1IyhPicPhhzcn,Study 3,Minutes,5,10
R_1f1IyhPicPhhzcn,Study 3,Ramen,3,10
R_1f1IyhPicPhhzcn,Study 3,Binder clip,5,10
R_1f1IyhPicPhhzcn,Study 3,Music,5,10
R_2fIjlcDCEAko6av,Study 3,Money,5,10
R_2fIjlcDCEAko6av,Study 3,Chocolate,5,10
R_2fIjlcDCEAko6av,Study 3,Baby carrots,5,10
R_2fIjlcDCEAko6av,Study 3,Oatmeal packs,5,10
R_2fIjlcDCEAko6av,Study 3,Bic pen,5,10
R_2fIjlcDCEAko6av,Study 3,Minutes,10,10
R_2fIjlcDCEAko6av,Study 3,Ramen,5,10
R_2fIjlcDCEAko6av,Study 3,Binder clip,5,10
R_2fIjlcDCEAko6av,Study 3,Music,10,10
R_2YulC2XUPpgXDmk,Study 3,Money,5,10
R_2YulC2XUPpgXDmk,Study 3,Chocolate,5,10
R_2YulC2XUPpgXDmk,Study 3,Baby carrots,4,10
R_2YulC2XUPpgXDmk,Study 3,Oatmeal packs,7,10
R_2YulC2XUPpgXDmk,Study 3,Bic pen,5,10
R_2YulC2XUPpgXDmk,Study 3,Minutes,5,10
R_2YulC2XUPpgXDmk,Study 3,Ramen,2,10
R_2YulC2XUPpgXDmk,Study 3,Binder clip,10,10
R_2YulC2XUPpgXDmk,Study 3,Music,5,10
R_3rZAjrQJwIWYNwZ,Study 3,Money,5,10
R_3rZAjrQJwIWYNwZ,Study 3,Chocolate,5,10
R_3rZAjrQJwIWYNwZ,Study 3,Baby carrots,10,10
R_3rZAjrQJwIWYNwZ,Study 3,Oatmeal packs,0,10
R_3rZAjrQJwIWYNwZ,Study 3,Bic pen,7,10
R_3rZAjrQJwIWYNwZ,Study 3,Minutes,0,10
R_3rZAjrQJwIWYNwZ,Study 3,Ramen,10,10
R_3rZAjrQJwIWYNwZ,Study 3,Binder clip,5,10
R_3rZAjrQJwIWYNwZ,Study 3,Music,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Money,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Chocolate,10,10
R_xtPiYxv5JJ6qpH3,Study 3,Baby carrots,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Oatmeal packs,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Bic pen,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Minutes,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Ramen,5,10
R_xtPiYxv5JJ6qpH3,Study 3,Binder clip,10,10
