ID,period,resource,score,donation,ID_ses,payoff,timestamp,session,session_comment,cqtrials,age,gender,bidtissue,regrettissue,socnorm,desirability,dmu,fung,perish,bid,buy
fdrqp17d,4,Time,45,0,473,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,1,22,Female,0.3,no,6,4,5,7,3,0.1,FALSE
tsy7pya3,4,Time,44,0,131,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,2,20,Female,0.1,no,6,1,4,7,5,0.2,FALSE
3ob35yp1,4,Time,18,2,536,0,2023-03-27T14:02:47Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0.05,no,5,1,4,5,1,0,FALSE
wk8j3j8a,4,Time,40,6,281,0,2023-03-27T14:02:47Z,jtfig3oe,subject number 672 did not really speak French!,3,20,Male,0.1,no,7,2,3,7,4,0.2,FALSE
h0dkciwq,4,Time,21,0,300,0,2023-03-27T14:02:48Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Male,0.1,no,3,7,4,7,1,2,TRUE
s41hwoal,4,Time,43,5,680,0,2023-03-27T14:02:48Z,jtfig3oe,subject number 672 did not really speak French!,1,18,Male,0.2,no,5,6,4,7,1,0,FALSE
7ob8hyqd,4,Time,41,3,451,0,2023-03-27T14:02:49Z,jtfig3oe,subject number 672 did not really speak French!,1,19,Female,0.5,no,4,2,4,5,7,0.5,FALSE
wd6p6hat,4,Time,4,5,259,0,2023-03-27T14:02:50Z,jtfig3oe,subject number 672 did not really speak French!,1,23,Female,0.4,no,1,1,4,7,7,0,FALSE
l3momwsw,4,Time,40,0,397,0,2023-03-27T14:02:52Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Male,0,no,1,7,6,7,1,0,FALSE
2ut3u9rq,4,Time,33,0,672,0,2023-03-27T14:03:15Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Female,0.3,no,7,7,3,7,7,0.7,FALSE
t13psiaz,4,Time,67,0,609,10,2023-03-28T07:59:42Z,z966e3ve,NA,1,25,Female,0.1,no,2,7,4,7,7,0,FALSE
1dxwwwrc,4,Time,17,5,579,0,2023-03-28T07:59:43Z,z966e3ve,NA,1,20,Female,0.5,no,7,4,6,7,6,0,FALSE
m7ek7rep,4,Time,124,5,103,8,2023-03-28T07:59:43Z,z966e3ve,NA,1,32,Female,0,no,4,1,4,7,7,0,FALSE
shpx2uuh,4,Time,37,0,300,3,2023-03-28T07:59:44Z,z966e3ve,NA,1,19,Male,0.05,no,7,5,6,7,1,0.3,FALSE
ctp1wu6a,4,Time,13,10,110,5,2023-03-28T07:59:45Z,z966e3ve,NA,1,23,Male,0.3,no,6,6,4,7,7,0,FALSE
qv7ncrz5,4,Time,22,0,816,10,2023-03-28T07:59:45Z,z966e3ve,NA,3,22,Female,0.15,no,6,4,4,7,7,0,FALSE
acgd3coe,4,Time,19,2,397,0,2023-03-28T07:59:45Z,z966e3ve,NA,2,20,Female,0,no,4,1,6,7,1,0,FALSE
mpj7l40k,4,Time,35,5,634,0,2023-03-28T07:59:45Z,z966e3ve,NA,2,20,Female,0,no,1,1,1,7,7,0,FALSE
z3gjkujc,4,Time,44,5,451,5,2023-03-28T07:59:45Z,z966e3ve,NA,1,19,Male,0.1,no,6,5,5,6,1,0,FALSE
x2v654u7,4,Time,19,5,145,5.5,2023-03-28T07:59:46Z,z966e3ve,NA,1,20,Female,0.5,no,2,2,6,7,6,0.8,FALSE
yr5zlab9,4,Time,37,0,157,10,2023-03-28T07:59:47Z,z966e3ve,NA,2,24,Female,0.4,no,6,1,2,7,7,0,FALSE
7hcgizzf,4,Time,47,5,259,10,2023-03-28T07:59:47Z,z966e3ve,NA,1,21,Female,0.2,no,7,1,4,7,1,0,FALSE
04rz8abq,4,Time,27,5,238,5,2023-03-28T07:59:47Z,z966e3ve,NA,1,19,Male,0,no,1,1,5,6,7,0,FALSE
2gmhvgvy,4,Time,6,5,341,5,2023-03-28T07:59:47Z,z966e3ve,NA,3,19,Female,0,no,5,3,2,6,4,0,FALSE
11nb7rps,4,Time,26,6,615,5.5,2023-03-28T07:59:48Z,z966e3ve,NA,1,18,Female,0.5,yes,5,2,3,7,1,0.2,FALSE
0yp7wl9q,4,Time,25,5,319,-0.6,2023-03-28T07:59:48Z,z966e3ve,NA,2,22,Male,0.7,no,5,5,5,6,1,0.1,FALSE
2925mnju,4,Time,44,4,281,5.4,2023-03-28T07:59:49Z,z966e3ve,NA,1,22,Male,0.7,no,1,4,5,7,7,0,FALSE
pvtq4obp,4,Time,54,5,217,3,2023-03-28T07:59:49Z,z966e3ve,NA,3,22,Female,0.2,no,5,1,2,3,4,0,FALSE
tfncumft,4,Time,72,5,131,2,2023-03-28T07:59:49Z,z966e3ve,NA,1,20,Male,0.5,no,7,6,5,7,4,0.5,FALSE
6wznhq7a,4,Time,39,0,825,4,2023-03-28T07:59:50Z,z966e3ve,NA,2,23,Male,0.3,no,1,1,1,1,1,0,FALSE
tqjdr4ka,4,Food,94,10,523,0,2023-03-28T10:00:24Z,ukc8h7c8,NA,1,20,Male,0.1,no,1,1,1,1,6,0,FALSE
phw2n9c4,4,Food,44,0,904,0,2023-03-28T10:00:24Z,ukc8h7c8,NA,1,18,Male,0,no,5,2,4,2,7,0,FALSE
pfmz8zsq,4,Food,73,0,341,0,2023-03-28T10:00:31Z,ukc8h7c8,NA,1,21,Male,0,no,6,7,3,1,7,0,FALSE
977vdlvz,4,Food,44,5,131,0,2023-03-28T10:00:31Z,ukc8h7c8,NA,1,19,Female,0.1,no,4,6,4,4,7,0.3,FALSE
rrcr2lwe,4,Food,62,4,382,0,2023-03-28T10:00:31Z,ukc8h7c8,NA,3,19,Male,0,no,4,1,1,1,6,0.1,FALSE
rr36mrxd,4,Food,42,3,259,0,2023-03-28T10:00:32Z,ukc8h7c8,NA,2,22,Male,0.1,no,6,5,3,2,6,0.2,FALSE
vm4rys0v,4,Food,31,6,238,0,2023-03-28T10:00:33Z,ukc8h7c8,NA,2,25,Male,0.2,no,6,5,5,2,6,0.5,FALSE
aw3rs1qk,4,Food,42,5,110,0,2023-03-28T10:00:33Z,ukc8h7c8,NA,1,18,Female,0,no,7,6,4,2,4,0.5,FALSE
7xd8fhh7,4,Food,36,0,397,0,2023-03-28T10:00:34Z,ukc8h7c8,NA,1,19,Female,0,no,4,7,7,1,6,0.5,FALSE
61ydz158,4,Food,55,5,300,0,2023-03-28T10:00:34Z,ukc8h7c8,NA,2,21,Female,0.3,no,6,5,4,2,7,0.5,FALSE
74ad9nz9,4,Food,35,3,319,0,2023-03-28T10:00:34Z,ukc8h7c8,NA,1,19,Male,0.2,no,1,4,5,1,7,0.5,FALSE
g7emupg5,4,Food,32,1,672,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,1,19,Female,0,no,3,3,5,2,5,0.2,FALSE
s5wc1l3b,4,Food,35,0,961,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,2,23,Other,0,no,1,7,7,3,7,0.1,FALSE
ksoaofp3,4,Food,24,5,473,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,1,21,Female,0,no,1,1,4,2,5,0,FALSE
zyh88wzi,4,Food,31,5,609,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,1,19,Male,0.1,no,6,4,4,2,7,0.5,FALSE
vvi1p9ye,4,Food,26,0,451,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,2,22,Male,0,no,7,1,1,6,7,0,FALSE
7yi2rv1p,4,Food,15,3,634,0,2023-03-28T10:00:36Z,ukc8h7c8,NA,1,20,Male,0.1,no,4,3,3,1,2,0.3,FALSE
r06ctuwp,4,Food,35,0,615,0,2023-03-28T10:00:36Z,ukc8h7c8,NA,1,28,Female,0.1,no,7,7,6,5,1,0.2,FALSE
ed6f5uok,4,Food,48,5,752,0,2023-03-28T10:00:36Z,ukc8h7c8,NA,1,27,Male,0.1,no,5,5,5,7,2,1,FALSE
0jsc149c,4,Food,43,3,816,0,2023-03-28T10:00:37Z,ukc8h7c8,NA,1,19,Female,0.2,no,5,6,5,2,1,0.2,FALSE
o826fno0,4,Food,27,5,103,0,2023-03-28T10:00:37Z,ukc8h7c8,NA,1,21,Female,0,no,7,6,3,1,3,0.1,FALSE
pz1jh8nf,4,Food,14,1,145,0,2023-03-28T10:00:37Z,ukc8h7c8,NA,1,21,Female,0,no,7,7,4,4,5,0.1,FALSE
6w4u2ck2,4,Food,17,4,281,0,2023-03-28T10:00:38Z,ukc8h7c8,NA,3,24,Female,0.1,no,3,4,5,4,3,0.6,FALSE
0wnrm4hb,4,Food,29,6,913,0,2023-03-28T10:00:39Z,ukc8h7c8,NA,1,19,Female,0.1,no,7,3,2,4,7,0,FALSE
cenmmxqd,4,Food,33,0,157,0,2023-03-28T10:00:40Z,ukc8h7c8,NA,3,18,Female,0,no,6,4,7,7,7,0.3,FALSE
zk2ot6ow,4,Food,19,10,536,0,2023-03-28T10:00:41Z,ukc8h7c8,NA,1,21,Female,0,no,1,1,1,1,7,0,FALSE
fv75g5w7,4,Food,34,0,217,-0.6,2023-03-28T10:00:45Z,ukc8h7c8,NA,1,19,Male,0.6,yes,5,2,4,1,1,0,FALSE
x0wpujz3,4,Food,29,2,825,0,2023-03-28T10:01:17Z,ukc8h7c8,NA,1,22,Male,0.1,no,7,3,2,1,5,0.1,FALSE
m2hfzvvk,5,Pen,33,5,451,8,2023-03-23T16:00:40Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,21,Female,0.1,no,7,2,2,1,2,0,FALSE
owuxiq18,5,Pen,59,5,402,7.4,2023-03-23T16:00:48Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,22,Male,0.6,no,5,5,5,6,3,0.1,FALSE
qyvp6o6k,5,Pen,86,5,217,10,2023-03-23T16:00:50Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,20,Female,0.1,no,2,2,2,1,1,0,FALSE
iz0of12s,5,Pen,26,5,319,10,2023-03-23T16:00:50Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0.08,no,7,4,4,4,2,0.8,FALSE
b2622qo7,5,Pen,69,0,382,0,2023-03-23T16:00:50Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,23,Male,0,no,7,2,4,3,2,0.1,FALSE
9tl30n4x,5,Pen,87,5,145,7,2023-03-23T16:00:51Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0.5,no,4,2,1,1,1,0.1,FALSE
xh0hueex,5,Pen,68,0,523,0,2023-03-23T16:00:51Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,19,Female,0.1,no,7,2,1,3,1,0.1,FALSE
ddyrmskn,5,Pen,86,5,615,5,2023-03-23T16:00:51Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,23,Female,0.3,no,7,5,4,4,1,0.4,FALSE
1i0s21mj,5,Pen,84,5,157,4.4,2023-03-23T16:00:52Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,20,Female,0.8,no,3,2,4,1,3,0.1,FALSE
8wgnfyn9,5,Pen,48,2,634,8,2023-03-23T16:00:52Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,22,Male,0.2,no,6,2,1,6,3,0.2,FALSE
x69maqa0,5,Pen,19,0,281,10,2023-03-23T16:00:52Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,20,Male,0,no,4,1,4,1,1,0,FALSE
tid1nbzg,5,Pen,68,5,259,6,2023-03-23T16:00:53Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,18,Female,0.4,no,7,1,4,4,3,1,FALSE
21f05xy1,5,Pen,34,2,536,5,2023-03-23T16:00:53Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0.1,no,5,2,2,7,1,0.15,FALSE
9ekvyb87,5,Pen,73,5,672,2,2023-03-23T16:00:53Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Male,0.5,no,1,1,4,3,3,0,FALSE
fwc1oa4t,5,Pen,67,0,238,3,2023-03-23T16:00:54Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0,no,7,1,1,3,1,0,FALSE
igwwixlo,5,Pen,52,5,609,10,2023-03-23T16:00:54Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,23,Female,0,no,6,1,1,1,1,0.1,FALSE
qh08clg2,5,Pen,44,4,300,2,2023-03-23T16:00:55Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,22,Male,0.2,no,2,1,1,2,5,0,FALSE
2zz6m2il,5,Pen,37,0,473,0,2023-03-23T16:00:55Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,22,Female,0,no,6,6,4,5,4,0.5,FALSE
uzdo5ae3,5,Pen,0,1,397,0,2023-03-23T16:00:56Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,29,Male,0,no,4,1,1,6,6,0,FALSE
fbb5mwj0,5,Pen,44,0,579,2.9,2023-03-23T16:00:56Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,18,Other,2,no,5,5,1,5,4,1,FALSE
a8ctbe82,5,Pen,54,0,341,2,2023-03-23T16:00:58Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",3,33,Male,0.15,no,3,2,1,3,4,0.2,FALSE
bctb4gar,5,Pen,25,3,131,4,2023-03-23T16:00:59Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,22,Female,0.2,no,5,6,4,4,1,0.3,FALSE
oeu12o8p,5,Money,50,5,145,0,2023-03-28T12:01:46Z,mh3kdc5t,NA,3,20,Female,0.1,no,7,7,6,7,7,NA,NA
t6zpt78f,5,Money,65,2,777,0,2023-03-28T12:01:53Z,mh3kdc5t,NA,1,22,Male,0,no,6,7,4,7,1,NA,NA
m7v1toqt,5,Money,54,0,300,0,2023-03-28T12:01:54Z,mh3kdc5t,NA,1,21,Male,0.1,no,4,7,4,7,1,NA,NA
ji3vau6q,5,Money,75,0,473,0,2023-03-28T12:01:54Z,mh3kdc5t,NA,1,22,Male,0,no,1,7,7,7,5,NA,NA
uwjx0juy,5,Money,36,0,904,0,2023-03-28T12:01:55Z,mh3kdc5t,NA,1,22,Male,0.4,no,7,7,7,7,4,NA,NA
owzbyaif,5,Money,42,0,110,0,2023-03-28T12:01:56Z,mh3kdc5t,NA,1,23,Male,0.3,no,2,7,6,6,2,NA,NA
cuhf50er,5,Money,33,10,536,0,2023-03-28T12:01:57Z,mh3kdc5t,NA,2,22,Male,0.2,no,1,7,5,7,1,NA,NA
qh0b92qm,5,Money,71,0,816,0,2023-03-28T12:01:57Z,mh3kdc5t,NA,2,21,Male,0.1,no,1,7,6,7,2,NA,NA
g0r0jj2x,5,Money,88,2,451,0,2023-03-28T12:01:58Z,mh3kdc5t,NA,1,18,Female,0.5,no,3,6,5,7,4,NA,NA
0ao3e9lq,5,Money,43,0,402,0,2023-03-28T12:02:00Z,mh3kdc5t,NA,1,19,Female,0,no,5,7,4,7,1,NA,NA
qul2tqrv,5,Money,63,3,103,0,2023-03-28T12:02:00Z,mh3kdc5t,NA,1,23,Female,0.1,no,6,6,4,5,4,NA,NA
2ips1jl4,5,Money,29,5,680,-0.6,2023-03-28T12:02:02Z,mh3kdc5t,NA,2,20,Female,1.1,yes,5,7,4,6,4,NA,NA
76bkgk1y,5,Money,28,0,752,0,2023-03-28T12:02:03Z,mh3kdc5t,NA,1,20,Female,0,no,4,7,7,7,1,NA,NA
6oqcj3wl,5,Money,64,1,748,0,2023-03-28T12:02:04Z,mh3kdc5t,NA,1,20,Female,0.3,no,4,7,6,7,4,NA,NA
3mdcukje,5,Pen,39,3,145,0,2023-03-24T10:59:49Z,xit6phor,RAS,1,20,Female,0.2,no,5,6,2,1,4,0.2,FALSE
7zcyszqy,5,Pen,55,0,451,10,2023-03-24T10:59:49Z,xit6phor,RAS,1,22,Male,0,no,4,2,1,5,3,0,FALSE
nliw48u1,5,Pen,60,7,382,10,2023-03-24T10:59:49Z,xit6phor,RAS,1,21,Female,0,no,2,1,4,1,4,0,FALSE
7qaqfwo3,5,Pen,53,5,672,0,2023-03-24T10:59:54Z,xit6phor,RAS,1,20,Female,0.15,no,6,1,4,5,3,0,FALSE
ejtji3kj,5,Pen,54,5,319,0,2023-03-24T10:59:55Z,xit6phor,RAS,1,27,Female,0.5,no,2,1,4,1,1,0,FALSE
v7gu3sua,5,Pen,124,0,615,10,2023-03-24T10:59:55Z,xit6phor,RAS,1,20,Male,0,no,1,1,4,7,1,0,FALSE
tgrqgd60,5,Pen,41,0,397,10,2023-03-24T10:59:58Z,xit6phor,RAS,1,22,Female,0.25,no,7,1,1,5,3,0,FALSE
q9meur1z,5,Pen,78,0,259,10,2023-03-24T10:59:58Z,xit6phor,RAS,2,20,Male,0.2,no,4,2,4,6,4,0.2,FALSE
h427e23s,5,Pen,20,5,281,0,2023-03-24T11:00:01Z,xit6phor,RAS,3,27,Female,0.3,no,3,2,2,4,7,0,FALSE
7ypzuz32,5,Pen,48,2,893,0,2023-03-24T11:00:01Z,xit6phor,RAS,1,27,Male,0,no,6,1,4,1,1,0,FALSE
nv3e82os,5,Pen,48,3,110,0,2023-03-24T11:00:01Z,xit6phor,RAS,1,18,Female,0,no,1,2,4,4,1,0.2,FALSE
epbp778v,5,Pen,85,5,131,0,2023-03-24T11:00:03Z,xit6phor,RAS,1,24,Male,0,no,5,6,4,5,2,0.2,FALSE
sp1xn2bu,5,Pen,60,10,473,5,2023-03-24T11:00:04Z,xit6phor,RAS,2,21,Male,0.5,no,6,2,4,2,6,0,FALSE
stignrdy,5,Pen,51,5,634,4.4,2023-03-24T11:00:04Z,xit6phor,RAS,1,20,Female,0.8,yes,7,1,1,2,4,0,FALSE
19oel8s7,5,Pen,98,5,103,10,2023-03-24T11:00:05Z,xit6phor,RAS,2,20,Other,0.2,no,1,2,4,2,1,0.1,FALSE
cet4765u,5,Pen,38,5,579,8,2023-03-24T11:00:07Z,xit6phor,RAS,3,23,Male,0.3,no,2,3,4,2,4,0,FALSE
07uq90ge,5,Pen,116,5,523,10,2023-03-24T11:00:07Z,xit6phor,RAS,2,22,Other,0.2,no,5,4,4,5,4,0,FALSE
rg4qrb25,5,Pen,55,10,300,0,2023-03-24T11:00:08Z,xit6phor,RAS,2,25,Female,0.1,no,4,2,4,2,3,0,FALSE
mnzt02sm,5,Pen,38,4,238,2,2023-03-24T11:00:08Z,xit6phor,RAS,1,31,Female,0.1,no,4,4,2,4,6,0,FALSE
r38hnu2q,5,Pen,44,6,157,10,2023-03-24T11:00:10Z,xit6phor,RAS,2,29,Female,0,no,7,1,4,5,1,0,FALSE
9apavdko,5,Food,72,0,217,9.4,2023-03-24T13:00:57Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,23,Male,1.1,no,4,5,4,2,3,1.7,TRUE
1zv42l2i,5,Food,36,3,157,4.4,2023-03-24T13:01:03Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0.6,no,4,4,4,2,7,0.6,FALSE
ommn2dez,5,Food,50,5,536,5,2023-03-24T13:01:04Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",3,23,Other,0.1,no,2,5,4,2,6,0.5,FALSE
khlclpkw,5,Food,45,3,893,10,2023-03-24T13:01:05Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Female,0,no,5,4,2,2,6,0.1,FALSE
e5l2chrb,5,Food,28,3,238,0,2023-03-24T13:01:05Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0.5,no,7,6,6,5,3,0.8,FALSE
m8jgukx8,5,Food,58,0,145,10,2023-03-24T13:01:05Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Female,0.1,no,6,7,4,1,7,0.5,FALSE
kqfnk5a6,5,Food,10,5,523,3,2023-03-24T13:01:06Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,23,Female,0.1,no,6,5,4,2,6,0.2,FALSE
hm0bpqlh,5,Food,89,0,103,5,2023-03-24T13:01:06Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0,no,3,4,2,2,7,0,FALSE
a6y9ef4p,5,Food,56,6,300,0,2023-03-24T13:01:06Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Male,0.4,no,7,2,1,1,7,0.3,FALSE
6ikmntch,5,Food,64,0,319,2,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Female,0.1,no,5,7,7,1,5,0.3,FALSE
7zla5ugb,5,Food,73,5,825,5,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Male,0.4,no,6,5,5,5,7,0.3,FALSE
100o2hlf,5,Food,38,5,451,10,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Female,0,no,5,3,2,2,7,0,FALSE
13n23f5i,5,Food,34,2,131,8,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Male,0.1,no,6,5,6,2,5,0.3,FALSE
9bwanaqz,5,Food,54,0,382,10,2023-03-24T13:01:08Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Female,0.2,no,5,7,7,2,5,0,FALSE
en7ol5v3,5,Food,57,2,473,0,2023-03-24T13:01:09Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0,no,1,4,4,1,7,0,FALSE
5as6k011,5,Food,54,5,672,4,2023-03-24T13:01:10Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,20,Female,0,no,4,6,4,3,6,0.1,FALSE
bln3laua,5,Food,115,3,634,10,2023-03-24T13:01:10Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",3,21,Female,0,no,6,1,3,1,7,0,FALSE
as28j8ve,5,Food,29,7,864,0,2023-03-24T13:01:13Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Male,0.1,no,1,4,1,1,7,0.8,FALSE
u8aqnz4m,5,Food,14,4,579,-0.6,2023-03-24T13:01:14Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",3,19,Male,1.5,yes,7,2,4,3,2,0.5,FALSE
0qxwk97n,5,Food,102,1,402,4.4,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,23,Female,0.9,no,6,2,4,1,7,0.2,FALSE
bqsxu1xy,5,Food,63,0,615,5,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Male,0.2,no,5,7,7,6,4,0.9,FALSE
iv52n302,5,Food,68,6,259,7,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,23,Female,0.5,no,7,4,5,4,5,0.3,FALSE
6ov9v3hx,5,Food,70,5,397,6,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,22,Female,0.1,no,7,5,4,1,7,0.3,FALSE
5imbxol7,5,Food,39,4,281,-0.6,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,24,Female,0.8,no,3,4,4,4,4,0.7,FALSE
ny7pjl5v,5,Food,73,5,341,1,2023-03-24T13:01:21Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,19,Female,0.4,no,2,4,3,3,4,0.6,FALSE
ntahcvv0,5,Food,74,2,110,9,2023-03-24T13:01:22Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,27,Male,0.5,no,7,1,1,1,1,0.5,FALSE
s1c132wz,5,Money,119,0,259,0,2023-03-27T08:00:15Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,21,Male,0.4,no,7,7,7,7,6,NA,NA
ox8hnfpw,5,Money,46,5,523,-0.6,2023-03-27T08:00:16Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,24,Female,0.8,no,6,5,6,7,7,NA,NA
egh938mf,5,Money,52,5,777,0,2023-03-27T08:00:18Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,24,Female,0.1,no,7,7,4,7,2,NA,NA
51w2c7en,5,Money,52,0,451,-0.6,2023-03-27T08:00:18Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,22,Male,1.1,no,4,7,7,7,1,NA,NA
aiu5t33s,5,Money,37,5,397,0,2023-03-27T08:00:19Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,22,Male,0.25,no,7,6,6,7,6,NA,NA
5enrece4,5,Money,51,5,825,0,2023-03-27T08:00:19Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,23,Other,0.5,no,5,7,4,7,5,NA,NA
kttqoomo,5,Money,56,0,382,0,2023-03-27T08:00:20Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,20,Female,0.1,no,2,7,4,7,2,NA,NA
vktc4s2a,5,Money,37,1,281,0,2023-03-27T08:00:21Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,22,Female,0.2,no,4,7,4,7,1,NA,NA
ukv46jkp,5,Money,51,1,341,-0.6,2023-03-27T08:00:21Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,22,Male,1.89,yes,4,7,7,7,1,NA,NA
njdhgnl6,5,Money,98,5,131,0,2023-03-27T08:00:21Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,25,Other,0.05,no,5,7,6,7,4,NA,NA
e74onooy,5,Money,72,0,634,0,2023-03-27T08:00:22Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,20,Male,0,no,1,7,6,7,1,NA,NA
7n7i5dv0,5,Money,17,2,157,-0.6,2023-03-27T08:00:22Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,28,Female,1,no,4,5,4,5,5,NA,NA
